# E0 = 19.46
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20
29.050000,5.2908271674e-01,5.1815279666e-01,5.2331030531e-01,5.2747952011e-01,5.3191933906e-01,5.1761959761e-01,5.2478469400e-01,5.1801441119e-01,5.1158381159e-01,5.1173834564e-01,4.9569045712e-01,4.8349848917e-01,4.8015281668e-01,4.7841944584e-01,4.7745823015e-01,4.7992719545e-01,4.7119686930e-01,4.7417854924e-01,4.7081153656e-01,4.7498087256e-01
29.100000,5.2901320504e-01,5.1797015311e-01,5.2319102751e-01,5.2785047416e-01,5.3251196993e-01,5.1687286228e-01,5.2495207363e-01,5.1788503997e-01,5.1166195176e-01,5.1210481398e-01,4.9532882827e-01,4.8329671673e-01,4.7957458455e-01,4.7812056681e-01,4.7763257143e-01,4.8052711025e-01,4.7133938466e-01,4.7460944482e-01,4.7055448203e-01,4.7500273908e-01
29.150000,5.2886971709e-01,5.1781862390e-01,5.2321639994e-01,5.2817902896e-01,5.3298882205e-01,5.1625777787e-01,5.2505199395e-01,5.1774156756e-01,5.1169593232e-01,5.1240059771e-01,4.9506213682e-01,4.8315637208e-01,4.7899482927e-01,4.7782711438e-01,4.7781099428e-01,4.8100586087e-01,4.7144895206e-01,4.7508446561e-01,4.7042154339e-01,4.7496726990e-01
29.200000,5.2865770954e-01,5.1770032795e-01,5.2337859621e-01,5.2846091001e-01,5.3332250289e-01,5.1579701390e-01,5.2509088200e-01,5.1758465158e-01,5.1168583898e-01,5.1261854484e-01,4.9489190319e-01,4.8308269281e-01,4.7841980774e-01,4.7754671192e-01,4.7798936954e-01,4.8135490275e-01,4.7152077989e-01,4.7561221039e-01,4.7041996507e-01,4.7486467880e-01
29.250000,5.2838623611e-01,5.1761689894e-01,5.2366497172e-01,5.2869051280e-01,5.3349169455e-01,5.1550971340e-01,5.2507564228e-01,5.1741704861e-01,5.1163692727e-01,5.1275250257e-01,4.9481187125e-01,4.8307975105e-01,4.7785892534e-01,4.7728405446e-01,4.7816085544e-01,4.8157204891e-01,4.7155377121e-01,4.7619744827e-01,4.7055170107e-01,4.7468742474e-01
29.300000,5.2806719008e-01,5.1756996835e-01,5.2405928542e-01,5.2886147189e-01,5.3348219215e-01,5.1541111979e-01,5.2501337208e-01,5.1724374585e-01,5.1155902260e-01,5.1279678044e-01,4.9480858080e-01,4.8314970506e-01,4.7732480144e-01,4.7704046561e-01,4.7831620067e-01,4.8166100327e-01,4.7155071867e-01,4.7684044515e-01,4.7081319388e-01,4.7443073680e-01
29.350000,5.2771455407e-01,5.1756085285e-01,5.2454292608e-01,5.2896695050e-01,5.3328730961e-01,5.1551161936e-01,5.2491079240e-01,5.1707170240e-01,5.1146578101e-01,5.1274689498e-01,4.9486262391e-01,4.8329225176e-01,4.7683286270e-01,4.7681380346e-01,4.7844509616e-01,4.8163049757e-01,4.7151791906e-01,4.7753684979e-01,4.7119536750e-01,4.7409334483e-01
29.400000,5.2734371301e-01,5.1758935264e-01,5.2509584050e-01,5.2899957488e-01,5.3290807148e-01,5.1581541798e-01,5.2477356219e-01,5.1690922487e-01,5.1137306739e-01,5.1260152744e-01,4.9495089206e-01,4.8350418813e-01,4.7639999013e-01,4.7659941215e-01,4.7853781746e-01,4.8149361105e-01,4.7146422607e-01,4.7827786706e-01,4.7168437237e-01,4.7367827111e-01
29.450000,5.2697078185e-01,5.1765311229e-01,5.2569726885e-01,5.2895182094e-01,5.3235319561e-01,5.1631930812e-01,5.2460591995e-01,5.1676504502e-01,5.1129654576e-01,5.1236396854e-01,4.9504962416e-01,4.8377872886e-01,4.7604237510e-01,4.7639215892e-01,4.7858640112e-01,4.8126738247e-01,4.7139964502e-01,4.7905073880e-01,4.7226268135e-01,4.7319329725e-01
29.500000,5.2661206678e-01,5.1774761551e-01,5.2632634846e-01,5.2881705990e-01,5.3163902783e-01,5.1701182231e-01,5.2441087837e-01,5.1664717637e-01,5.1124948352e-01,5.1204184522e-01,4.9513735015e-01,4.8410516380e-01,4.7577377123e-01,4.7618831598e-01,4.7858565191e-01,4.8097232024e-01,4.7133369034e-01,4.7983951919e-01,4.7291018561e-01,4.7265070729e-01
29.550000,5.2628388772e-01,5.1786603627e-01,5.2696259434e-01,5.2859105759e-01,5.3078953599e-01,5.1787317563e-01,5.2419081993e-01,5.1656231734e-01,5.1124091991e-01,5.1164588087e-01,4.9519680035e-01,4.8446977343e-01,4.7560491408e-01,4.7598596087e-01,4.7853385567e-01,4.8063111197e-01,4.7127377093e-01,4.8062614425e-01,4.7360489832e-01,4.7206654453e-01
29.600000,5.2600264696e-01,5.1799939605e-01,5.2758617940e-01,5.2827347277e-01,5.2983584746e-01,5.1887611884e-01,5.2394785202e-01,5.1651621664e-01,5.1127429524e-01,5.1118874394e-01,4.9521617830e-01,4.8485712039e-01,4.7554347200e-01,4.7578419175e-01,4.7843270464e-01,4.8026670232e-01,4.7122419509e-01,4.8139181079e-01,4.7432314406e-01,4.7145971133e-01
29.650000,5.2578412711e-01,5.1813705356e-01,5.2817822104e-01,5.2786867854e-01,5.2881457345e-01,5.1998733651e-01,5.2368349038e-01,5.1651404891e-01,5.1134709454e-01,5.1068459030e-01,4.9519009912e-01,4.8525054875e-01,4.7559398873e-01,4.7558264224e-01,4.7828687768e-01,4.7990031424e-01,4.7118638176e-01,4.8211853697e-01,4.7504034515e-01,4.7085105101e-01
29.700000,5.2564213965e-01,5.1826709241e-01,5.2872140468e-01,5.2738587778e-01,5.2776512048e-01,5.2116896820e-01,5.2339827929e-01,5.1656034339e-01,5.1145148804e-01,5.1014947588e-01,4.9511920418e-01,4.8563219341e-01,4.7575767121e-01,4.7538204818e-01,4.7810369156e-01,4.7954984616e-01,4.7115971620e-01,4.8279047606e-01,4.7573257280e-01,4.7026239046e-01
29.750000,5.2558764707e-01,5.1837686496e-01,5.2920068814e-01,5.2683874859e-01,5.2672674796e-01,5.2238025989e-01,5.2309214068e-01,5.1665884638e-01,5.1157541920e-01,5.0960148981e-01,4.9500860943e-01,4.8598361833e-01,4.7603190867e-01,4.7518488736e-01,4.7789251804e-01,4.7922908370e-01,4.7114237169e-01,4.8339482669e-01,4.7637777701e-01,4.6971554641e-01
29.800000,5.2562847508e-01,5.1845416685e-01,5.2960398702e-01,5.2624454026e-01,5.2573567352e-01,5.2357921793e-01,5.2276547312e-01,5.1681272183e-01,5.1170391860e-01,5.0905947087e-01,4.9486644201e-01,4.8628759105e-01,4.7640955463e-01,4.7499520375e-01,4.7766398997e-01,4.7894728327e-01,4.7113198655e-01,4.8392241928e-01,4.7695640189e-01,4.6923148251e-01
29.850000,5.2576925303e-01,5.1848875297e-01,5.2992291194e-01,5.2562301432e-01,5.2482303765e-01,5.2472410615e-01,5.2242054218e-01,5.1702479416e-01,5.1182076040e-01,5.0854081201e-01,4.9470254033e-01,4.8653052717e-01,4.7687837908e-01,4.7481783709e-01,4.7742934708e-01,4.7870875454e-01,4.7112589912e-01,4.8436732839e-01,4.7745193081e-01,4.6882947158e-01
29.900000,5.2601136806e-01,5.1847334026e-01,5.3015335976e-01,5.2499552847e-01,5.2401416231e-01,5.2577538353e-01,5.2206225667e-01,5.1729724784e-01,5.1191059698e-01,5.0805944862e-01,4.9452666201e-01,4.8670454676e-01,4.7742127047e-01,4.7465775251e-01,4.7719971339e-01,4.7851278668e-01,4.7112107294e-01,4.8472583174e-01,4.7785143961e-01,4.6852623140e-01
29.950000,5.2635305827e-01,5.1840381935e-01,5.3029544137e-01,5.2438389769e-01,5.2332798958e-01,5.2669817085e-01,5.2169807154e-01,5.1763066125e-01,5.1196091201e-01,5.0762495579e-01,4.9434672216e-01,4.8680831265e-01,4.7801722878e-01,4.7451984250e-01,4.7698542320e-01,4.7835413842e-01,4.7111435534e-01,4.8499602721e-01,4.7814613694e-01,4.6833483510e-01
30.000000,5.2678957748e-01,5.1827899062e-01,5.3035241926e-01,5.2380912076e-01,5.2277600860e-01,5.2746430696e-01,5.2133725135e-01,5.1802281959e-01,5.1196270283e-01,5.0724299512e-01,4.9416820521e-01,4.8684685104e-01,4.7864271140e-01,4.7440892160e-01,4.7679553033e-01,4.7822433136e-01,4.7110303835e-01,4.8517811737e-01,4.7833222449e-01,4.6826387629e-01
30.050000,5.2731314736e-01,5.1810065676e-01,5.3032942498e-01,5.2328991521e-01,5.2236158120e-01,5.2805326780e-01,5.2099030982e-01,5.1846825529e-01,5.1191004810e-01,5.0691604330e-01,4.9399439171e-01,4.8683083447e-01,4.7927331652e-01,4.7432959893e-01,4.7663720159e-01,4.7811355374e-01,4.7108513536e-01,4.8527409748e-01,4.7841163746e-01,4.6831758290e-01
30.100000,5.2791274832e-01,5.1787410866e-01,5.3023299253e-01,5.2284145894e-01,5.2208037129e-01,5.2845225207e-01,5.2066875046e-01,5.1895884630e-01,5.1179992489e-01,5.0664388360e-01,4.9382661077e-01,4.8677506216e-01,4.7988532650e-01,4.7428612613e-01,4.7651505329e-01,4.7801258106e-01,4.7105918128e-01,4.8528659640e-01,4.7839203096e-01,4.6849609440e-01
30.150000,5.2857422880e-01,5.1760822977e-01,5.3007084019e-01,5.2247468903e-01,5.2192135844e-01,5.2865637403e-01,5.2038420340e-01,5.1948423050e-01,5.1163284036e-01,5.0642447529e-01,4.9366451652e-01,4.8669597861e-01,4.8045706643e-01,4.7428225489e-01,4.7643063431e-01,4.7791439235e-01,4.7102390236e-01,4.8521814878e-01,4.7828615571e-01,4.6879548022e-01
30.200000,5.2928087597e-01,5.1731500554e-01,5.2985132461e-01,5.2219612015e-01,5.2186806903e-01,5.2866901858e-01,5.2014719279e-01,5.2003137665e-01,5.1141339591e-01,5.0625506989e-01,4.9350644828e-01,4.8660902660e-01,4.8097037816e-01,4.7432116539e-01,4.7638203653e-01,4.7781549096e-01,4.7097772738e-01,4.8507145149e-01,4.7811110008e-01,4.6920772601e-01
30.250000,5.3001403838e-01,5.1700898775e-01,5.2958297581e-01,5.2200799487e-01,5.2190008079e-01,5.2850207396e-01,5.1996622299e-01,5.2058435034e-01,5.1115010560e-01,5.0613286861e-01,4.9334976267e-01,4.8652655298e-01,4.8141193023e-01,4.7440525023e-01,4.7636370752e-01,4.7771651258e-01,4.7091853744e-01,4.8484988520e-01,4.7788747731e-01,4.6972068475e-01
30.300000,5.3075353688e-01,5.1670670223e-01,5.2927442631e-01,5.2190888376e-01,5.2199447574e-01,5.2817554740e-01,5.1984704009e-01,5.2112548438e-01,5.1085452626e-01,5.0605496241e-01,4.9319114718e-01,4.8645664285e-01,4.8177430536e-01,4.7453575717e-01,4.7636666340e-01,4.7762140401e-01,4.7084401352e-01,4.8455790850e-01,4.7763829111e-01,4.7031828145e-01
30.350000,5.3147826045e-01,5.1642595623e-01,5.2893466932e-01,5.2189473856e-01,5.2212694170e-01,5.2771613998e-01,5.1979190054e-01,5.2163753247e-01,5.1053971472e-01,5.0601812929e-01,4.9302703348e-01,4.8640263311e-01,4.8205628757e-01,4.7471270851e-01,4.7637920358e-01,4.7753564918e-01,4.7075207531e-01,4.8420127017e-01,4.7738782947e-01,4.7098132635e-01
30.400000,5.3216701388e-01,5.1618501851e-01,5.2857299031e-01,5.2196005187e-01,5.2227243200e-01,5.2715546903e-01,5.1979913504e-01,5.2210517760e-01,5.1021852276e-01,5.0601897046e-01,4.9285457572e-01,4.8636301603e-01,4.8226203283e-01,4.7493527298e-01,4.7638809521e-01,4.7746479977e-01,4.7064097092e-01,4.8378702331e-01,4.7716086652e-01,4.7168856525e-01
30.450000,5.3279901188e-01,5.1600153019e-01,5.2819863849e-01,5.2209868130e-01,5.2240548135e-01,5.2652840328e-01,5.1986319812e-01,5.2251530132e-01,5.0990261102e-01,5.0605419704e-01,4.9267302480e-01,4.8633196217e-01,4.8239992312e-01,4.7520237343e-01,4.7638049683e-01,4.7741333670e-01,4.7050940402e-01,4.8332374511e-01,4.7698145265e-01,4.7241722720e-01
30.500000,5.3335416767e-01,5.1589132565e-01,5.2782058281e-01,5.2230439690e-01,5.2250093525e-01,5.2587121698e-01,5.1997509110e-01,5.2285634840e-01,5.0960204216e-01,5.0612104257e-01,4.9248470272e-01,4.8630082579e-01,4.8248120469e-01,4.7551273022e-01,4.7634638065e-01,4.7738298797e-01,4.7035694656e-01,4.8282213954e-01,4.7687146379e-01,4.7314346858e-01
30.550000,5.3381349831e-01,5.1586730746e-01,5.2744717809e-01,5.2257158216e-01,5.2253541839e-01,5.2521941082e-01,5.2012315611e-01,5.2311795368e-01,5.0932514897e-01,5.0621773850e-01,4.9229482181e-01,4.8626016021e-01,4.8251822291e-01,4.7586419436e-01,4.7628043068e-01,4.7737093038e-01,4.7018428063e-01,4.8229551347e-01,4.7684960723e-01,4.7384344584e-01
30.600000,5.3415970801e-01,5.1593836668e-01,5.2708595499e-01,5.2289615478e-01,5.2248901107e-01,5.2460562753e-01,5.2029429318e-01,5.2329179779e-01,5.0907823579e-01,5.0634355239e-01,4.9211008709e-01,4.8620093494e-01,4.8252302324e-01,4.7625329208e-01,4.7618304689e-01,4.7736934987e-01,4.6999299618e-01,4.8175945718e-01,4.7693055104e-01,4.7449455929e-01
30.650000,5.3437806142e-01,5.1610880700e-01,5.2674389559e-01,5.2327587145e-01,5.2234668957e-01,5.2405809414e-01,5.2047532165e-01,5.2337301348e-01,5.0886496232e-01,5.0649826685e-01,4.9193701466e-01,4.8611503363e-01,4.8250662819e-01,4.7667499818e-01,4.7606048431e-01,4.7736636550e-01,4.6978531200e-01,4.8123063545e-01,4.7712428687e-01,4.7507625772e-01
30.700000,5.3445708031e-01,5.1637862647e-01,5.2642797345e-01,5.2370986546e-01,5.2209922184e-01,5.2359938030e-01,5.2065429429e-01,5.2336092800e-01,5.0868589969e-01,5.0668138827e-01,4.9178101895e-01,4.8599604631e-01,4.8247857274e-01,4.7712235559e-01,4.7592403827e-01,4.7734722996e-01,4.6956406609e-01,4.8072548920e-01,4.7743603444e-01,4.7557049038e-01
30.750000,5.3438874743e-01,5.1674409780e-01,5.2614544574e-01,5.2419797696e-01,5.2174360202e-01,5.2324499598e-01,5.2082128971e-01,5.2325908250e-01,5.0853855030e-01,5.0689152530e-01,4.9164613848e-01,4.8584051666e-01,4.8244657976e-01,4.7758630311e-01,4.7578886698e-01,4.7729548839e-01,4.6933304012e-01,4.8025962011e-01,4.7786619573e-01,4.7596193691e-01
30.800000,5.3416842960e-01,5.1719822560e-01,5.2590377092e-01,5.2474001451e-01,5.2128312844e-01,5.2300222073e-01,5.2096847291e-01,5.2307504638e-01,5.0841775184e-01,5.0712617318e-01,4.9153440541e-01,4.8564914356e-01,4.8241644162e-01,4.7805616008e-01,4.7567304113e-01,4.7719402040e-01,4.6909741184e-01,4.7984733316e-01,4.7841025669e-01,4.7623855199e-01
30.850000,5.3379478555e-01,5.1773124512e-01,5.2571032070e-01,5.2533487942e-01,5.2072730124e-01,5.2286975243e-01,5.2109004710e-01,5.2282020070e-01,5.0831656824e-01,5.0738143234e-01,4.9144559763e-01,4.8542732749e-01,4.8239177867e-01,4.7852055224e-01,4.7559615088e-01,4.7702611539e-01,4.6886382669e-01,4.7950061083e-01,4.7905914570e-01,4.7639236166e-01
30.900000,5.3326991349e-01,5.1833133588e-01,5.2557179451e-01,5.2597957455e-01,5.2009179991e-01,5.2283825786e-01,5.2118199969e-01,5.2250929913e-01,5.0822752876e-01,5.0765130743e-01,4.9137828202e-01,4.8518466921e-01,4.8237372541e-01,4.7896868699e-01,4.7557692140e-01,4.7677711865e-01,4.6864000335e-01,4.7922774386e-01,4.7980000833e-01,4.7642002955e-01
30.950000,5.3259973363e-01,5.1898524575e-01,5.2549331632e-01,5.2666782763e-01,5.1939858549e-01,5.2289197995e-01,5.2124157858e-01,5.2215959077e-01,5.0814356292e-01,5.0792696364e-01,4.9133124974e-01,4.8493402904e-01,4.8236058990e-01,4.7939151779e-01,4.7563091007e-01,4.7643603957e-01,4.6843458090e-01,4.7903260664e-01,4.8061658755e-01,4.7632350412e-01
31.000000,5.3179439487e-01,5.1967866847e-01,5.2547725143e-01,5.2738911025e-01,5.1867519766e-01,5.2301135327e-01,5.2126682115e-01,5.2178968039e-01,5.0805833729e-01,5.0819646724e-01,4.9130490629e-01,4.8469075417e-01,4.8234725075e-01,4.7978213301e-01,4.7576905236e-01,4.7599643637e-01,4.6825754913e-01,4.7891478317e-01,4.8148940709e-01,4.7611044565e-01
31.050000,5.3086824683e-01,5.2039678802e-01,5.2552216586e-01,5.2812897665e-01,5.1795284944e-01,5.2317575784e-01,5.2125645041e-01,5.2141820974e-01,5.0796620601e-01,5.0844505128e-01,4.9130277933e-01,4.8447170118e-01,4.8232519259e-01,4.8013535576e-01,4.7599661225e-01,4.7545717109e-01,4.6812053226e-01,4.7886998136e-01,4.8239637764e-01,4.7579359447e-01
31.100000,5.2983919928e-01,5.2112521425e-01,5.2562253627e-01,5.2887032838e-01,5.1726418465e-01,5.2336546835e-01,5.2121008802e-01,5.2106238790e-01,5.0786236022e-01,5.0865601213e-01,4.9133176849e-01,4.8429391636e-01,4.8228393906e-01,4.8044732552e-01,4.7631268853e-01,4.7482288936e-01,4.6803638809e-01,4.7889039470e-01,4.8331348709e-01,4.7538942336e-01
31.150000,5.2872765672e-01,5.2185087611e-01,5.2576914947e-01,5.2959491079e-01,5.1664131362e-01,5.2356318497e-01,5.2112851052e-01,5.2073663914e-01,5.0774355790e-01,5.0881250179e-01,4.9140072006e-01,4.8417306672e-01,4.8221302572e-01,4.8071548924e-01,4.7671034174e-01,4.7410361339e-01,4.6801820989e-01,4.7896514758e-01,4.8421527980e-01,4.7491680483e-01
31.200000,5.2755556626e-01,5.2256249413e-01,5.2594992252e-01,5.3028445784e-01,5.1611397299e-01,5.2375545725e-01,5.2101383764e-01,5.2045129190e-01,5.0760918792e-01,5.0889964014e-01,4.9151843822e-01,4.8412211473e-01,4.8210346844e-01,4.8093836631e-01,4.7717693974e-01,4.7331365690e-01,4.6807843316e-01,4.7908084596e-01,4.8507564416e-01,4.7439626380e-01
31.250000,5.2634605698e-01,5.2325060785e-01,5.2615076879e-01,5.3092150958e-01,5.1570763928e-01,5.2393368179e-01,5.2086937077e-01,5.2021141989e-01,5.0746172289e-01,5.0890605670e-01,4.9169172772e-01,4.8415088323e-01,4.8194863338e-01,4.8111504237e-01,4.7769502397e-01,4.7247044540e-01,4.6822830233e-01,4.7922256972e-01,4.8586898770e-01,4.7384954967e-01
31.300000,5.2512310565e-01,5.2390765089e-01,5.2635621003e-01,5.3149045117e-01,5.1544204774e-01,5.2409438003e-01,5.2069899782e-01,5.2001660480e-01,5.0730586633e-01,5.0882517702e-01,4.9192373723e-01,4.8426577092e-01,4.8174505690e-01,4.8124509013e-01,4.7824411891e-01,4.7159314943e-01,4.6847698503e-01,4.7937549534e-01,4.8657125904e-01,4.7329884560e-01
31.350000,5.2391058838e-01,5.2452793768e-01,5.2654986101e-01,5.3197875451e-01,5.1533022669e-01,5.2423849285e-01,5.2050646753e-01,5.1986190891e-01,5.0714724217e-01,5.0865636613e-01,4.9221294577e-01,4.8446914976e-01,4.8149338552e-01,4.8132905588e-01,4.7880305345e-01,4.7070135421e-01,4.6883022011e-01,4.7952657707e-01,4.8716079745e-01,4.7276561492e-01
31.400000,5.2273120862e-01,5.2510710989e-01,5.2671515063e-01,5.3237786761e-01,5.1537794707e-01,5.2436998809e-01,5.2029527412e-01,5.1973927996e-01,5.0699175534e-01,5.0840527022e-01,4.9255296192e-01,4.8475913681e-01,4.8119882656e-01,4.8136894176e-01,4.7935185110e-01,4.6981419328e-01,4.6928897854e-01,4.7966554941e-01,4.8761932339e-01,4.7226938570e-01
31.450000,5.2160598139e-01,5.2564132002e-01,5.2683623844e-01,5.3268361502e-01,5.1558405546e-01,5.2449405790e-01,5.2006893433e-01,5.1963882099e-01,5.0684538029e-01,5.0808322543e-01,4.9293321733e-01,4.8512989710e-01,4.8087072276e-01,4.8136819773e-01,4.7987288780e-01,4.6894955157e-01,4.6984880878e-01,4.7978507910e-01,4.8793317105e-01,4.7182683749e-01
31.500000,5.2055389058e-01,5.2612672655e-01,5.2689883025e-01,5.3289599333e-01,5.1594162273e-01,5.2461521514e-01,5.1983098974e-01,5.1954985639e-01,5.0671370484e-01,5.0770660508e-01,4.9333992784e-01,4.8557240384e-01,4.8052136211e-01,4.8133144583e-01,4.8035166353e-01,4.6812322782e-01,4.7049999594e-01,4.7988043726e-01,4.8809437939e-01,4.7145172181e-01
31.550000,5.1959098217e-01,5.2655950729e-01,5.2689117947e-01,5.3301860074e-01,5.1643911010e-01,5.2473621355e-01,5.1958497660e-01,5.1946191156e-01,5.0660141465e-01,5.0729598243e-01,4.9375671196e-01,4.8607515421e-01,4.8016494705e-01,4.8126413523e-01,4.8077708841e-01,4.6734862798e-01,4.7122812079e-01,4.7994896199e-01,4.8810129127e-01,4.7115508253e-01
31.600000,5.1872952284e-01,5.2693634265e-01,5.2680520345e-01,5.3305811796e-01,5.1706136288e-01,5.2485777252e-01,5.1933457084e-01,5.1936546039e-01,5.0651205365e-01,5.0687415678e-01,4.9416525563e-01,4.8662467657e-01,4.7981690842e-01,4.8117219074e-01,4.8114137259e-01,4.6663706638e-01,4.7201496432e-01,4.7998925201e-01,4.8795857088e-01,4.7094517851e-01
31.650000,5.1797811180e-01,5.2725502961e-01,5.2663706373e-01,5.3302374506e-01,5.1779069417e-01,5.2497838084e-01,5.1908369704e-01,5.1925229117e-01,5.0644788269e-01,5.0646388235e-01,4.9454664737e-01,4.8720646094e-01,4.7949275139e-01,4.8106152531e-01,4.8143971182e-01,4.6599827484e-01,4.7283981579e-01,4.8000014142e-01,4.8767663651e-01,4.7082725615e-01
31.700000,5.1734229151e-01,5.2751465002e-01,5.2638696128e-01,5.3292633640e-01,5.1860795076e-01,5.2509416072e-01,5.1883661338e-01,5.1911593564e-01,5.0640960317e-01,5.0608637407e-01,4.9488345530e-01,4.8780638309e-01,4.7920660499e-01,4.8093741692e-01,4.8166965291e-01,4.6544062871e-01,4.7368082447e-01,4.7997973661e-01,4.8727098986e-01,4.7080343018e-01
31.750000,5.1682488595e-01,5.2771515824e-01,5.2605870519e-01,5.3277768906e-01,5.1949305430e-01,5.2519919195e-01,5.1859782408e-01,5.1895204843e-01,5.0639605996e-01,5.0576032555e-01,4.9516216525e-01,4.8841154549e-01,4.7897008907e-01,4.8080407901e-01,4.8183057836e-01,4.6497115501e-01,4.7451573360e-01,4.7992485658e-01,4.8676184089e-01,4.7087301403e-01
31.800000,5.1642596929e-01,5.2785687380e-01,5.2565943405e-01,5.3259054929e-01,5.2042523285e-01,5.2528612554e-01,5.1837197005e-01,5.1875846009e-01,5.0640414721e-01,5.0550108020e-01,4.9537509519e-01,4.8901039561e-01,4.7879136300e-01,4.8066450299e-01,4.8192370971e-01,4.6459565247e-01,4.7532193163e-01,4.7983082971e-01,4.8617360854e-01,4.7103306879e-01
31.850000,5.1614285131e-01,5.2794034943e-01,5.2519908273e-01,5.3237892288e-01,5.2138328938e-01,5.2534702821e-01,5.1816394012e-01,5.1853465090e-01,5.0642895863e-01,5.0532009393e-01,4.9552101633e-01,4.8959278495e-01,4.7867445825e-01,4.8052025860e-01,4.8195230502e-01,4.6431865335e-01,4.7607674028e-01,4.7969177268e-01,4.8553400774e-01,4.7127883526e-01
31.900000,5.1597044537e-01,5.2796648045e-01,5.2468942402e-01,5.3215784364e-01,5.2234584561e-01,5.2537460691e-01,5.1797875836e-01,5.1828061249e-01,5.0646464405e-01,5.0522460459e-01,4.9560447948e-01,4.9014996029e-01,4.7861936538e-01,4.8037140148e-01,4.8192148381e-01,4.6414299396e-01,4.7675866963e-01,4.7950163710e-01,4.8487269733e-01,4.7160404604e-01
31.950000,5.1590188098e-01,5.2793669545e-01,5.2414298886e-01,5.3194253271e-01,5.2329157146e-01,5.2536362239e-01,5.1782100286e-01,5.1799588060e-01,5.0650585665e-01,5.0521736305e-01,4.9563453517e-01,4.9067445369e-01,4.7862283711e-01,4.8021686410e-01,4.8183766226e-01,4.6406919567e-01,4.7734892692e-01,4.7925565508e-01,4.8421952749e-01,4.7200094751e-01
32.000000,5.1592912521e-01,5.2785325120e-01,5.2357186165e-01,5.3174732688e-01,5.2419956008e-01,5.2531193030e-01,5.1769419644e-01,5.1767927945e-01,5.0654890373e-01,5.0529649360e-01,4.9562353469e-01,4.9116026605e-01,4.7867964039e-01,4.8005513528e-01,4.8170798929e-01,4.6409495446e-01,4.7783207891e-01,4.7895171476e-01,4.8360272394e-01,4.7246003369e-01
32.050000,5.1604366060e-01,5.2771940001e-01,5.2298646295e-01,5.3158473802e-01,5.2505002449e-01,5.2522064615e-01,5.1760053226e-01,5.1732916045e-01,5.0659213928e-01,5.0545533350e-01,4.9558595086e-01,4.9160325793e-01,4.7878398876e-01,4.7988484899e-01,4.8153982243e-01,4.6421504598e-01,4.7819618370e-01,4.7859126698e-01,4.8304745590e-01,4.7297008076e-01
32.100000,5.1623696376e-01,5.2753962361e-01,5.2239484283e-01,5.3146508600e-01,5.2582541336e-01,5.2509363891e-01,5.1754080674e-01,5.1694391843e-01,5.0663579972e-01,5.0568238084e-01,4.9553692809e-01,4.9200117049e-01,4.7893068170e-01,4.7970523540e-01,4.8134023330e-01,4.6442149257e-01,4.7843295518e-01,4.7817932737e-01,4.8257467825e-01,4.7351882344e-01
32.150000,5.1650056661e-01,5.2731971148e-01,5.2180259409e-01,5.3139647218e-01,5.2651140349e-01,5.2493715694e-01,5.1751441694e-01,5.1652268283e-01,5.0668184048e-01,5.0596189487e-01,4.9549044432e-01,4.9235323880e-01,4.7911546503e-01,4.7951643293e-01,4.8111579274e-01,4.6470372589e-01,4.7853804896e-01,4.7772430872e-01,4.8220006052e-01,4.7409374217e-01
32.200000,5.1682606429e-01,5.2706607994e-01,5.2121292480e-01,5.3138459492e-01,5.2709704813e-01,5.2475987807e-01,5.1751951967e-01,5.1606570349e-01,5.0673412831e-01,5.0627559935e-01,4.9545759946e-01,4.9265967523e-01,4.7933489075e-01,4.7931961583e-01,4.8087262982e-01,4.6504877581e-01,4.7851142098e-01,4.7723821286e-01,4.8193321646e-01,4.7468242183e-01
32.250000,5.1720529956e-01,5.2678508279e-01,5.2062707017e-01,5.3143231529e-01,5.2757440424e-01,5.2457283471e-01,5.1755321066e-01,5.1557419074e-01,5.0679849418e-01,5.0660503379e-01,4.9544548699e-01,4.9292134194e-01,4.7958651561e-01,4.7911696570e-01,4.8061638181e-01,4.6544164877e-01,4.7835725348e-01,4.7673636651e-01,4.8177734056e-01,4.7527276252e-01
32.300000,5.1763045272e-01,5.2648302401e-01,5.2004512960e-01,5.3153955297e-01,5.2793839748e-01,5.2438872414e-01,5.1761170787e-01,5.1505019871e-01,5.0688195223e-01,5.0693357717e-01,4.9545608004e-01,4.9313984188e-01,4.7986974241e-01,4.7891145236e-01,4.8035190119e-01,4.6586621776e-01,4.7808324739e-01,4.7623628798e-01,4.8172940999e-01,4.7585310208e-01
32.350000,5.1809390494e-01,5.2616628218e-01,5.1946679611e-01,5.3170376240e-01,5.2818697801e-01,5.2422060241e-01,5.1769047429e-01,5.1449714993e-01,5.0699142652e-01,5.0724764736e-01,4.9548548005e-01,4.9331760789e-01,4.8018630872e-01,4.7870645780e-01,4.8008315385e-01,4.6630679048e-01,4.7769979636e-01,4.7575644325e-01,4.8178067487e-01,4.7641226258e-01
