# χ_ent(t) = -ln(Σ_s |⟨s|ψ(t)⟩|^4)  Fock-basis IPR averaged over 20/20 random Fock initial states
# C(t) = (4/L) Σ_k [⟨n_k n_{k+1}⟩ - ⟨n_k⟩⟨n_{k+1}⟩]  connected NN density correlator; T=∞ plateau = -1/(L-1) = -0.09090909090909091
# L=12  N=6  t_hop=1.0  V=1.0  tp=0.3  Vp=0.3  rng_seed=42
# ln(D) = 6.828712071641684  (ergodic ceiling: χ_ent → ln(D) - ln(2) ≈ 6.135564891081739 for thermalizing system)
time,chi_ent_mean,chi_ent_std,C_mean,C_std
24.5850,5.97458743,0.09391433,-0.09630576,0.05082693
24.5900,5.97483601,0.09379805,-0.09627980,0.05081362
24.5950,5.97511892,0.09366573,-0.09625327,0.05079961
24.6000,5.97543382,0.09351649,-0.09622617,0.05078492
24.6050,5.97577825,0.09334943,-0.09619852,0.05076957
24.6100,5.97614965,0.09316361,-0.09617034,0.05075357
24.6150,5.97654540,0.09295808,-0.09614165,0.05073692
24.6200,5.97696283,0.09273188,-0.09611247,0.05071966
24.6250,5.97739925,0.09248405,-0.09608280,0.05070178
24.6300,5.97785192,0.09221365,-0.09605268,0.05068331
24.6350,5.97831814,0.09191977,-0.09602212,0.05066426
24.6400,5.97879520,0.09160156,-0.09599113,0.05064464
24.6450,5.97928045,0.09125826,-0.09595975,0.05062448
24.6500,5.97977128,0.09088919,-0.09592798,0.05060379
24.6550,5.98026514,0.09049380,-0.09589586,0.05058258
24.6600,5.98075959,0.09007169,-0.09586339,0.05056088
24.6650,5.98125224,0.08962260,-0.09583062,0.05053870
24.6700,5.98174085,0.08914649,-0.09579754,0.05051605
24.6750,5.98222328,0.08864351,-0.09576420,0.05049295
24.6800,5.98269750,0.08811404,-0.09573060,0.05046942
24.6850,5.98316164,0.08755873,-0.09569679,0.05044548
24.6900,5.98361395,0.08697844,-0.09566276,0.05042115
24.6950,5.98405284,0.08637435,-0.09562856,0.05039644
24.7000,5.98447684,0.08574789,-0.09559421,0.05037136
24.7050,5.98488466,0.08510079,-0.09555973,0.05034594
24.7100,5.98527515,0.08443506,-0.09552514,0.05032019
24.7150,5.98564729,0.08375300,-0.09549047,0.05029414
24.7200,5.98600022,0.08305721,-0.09545575,0.05026778
24.7250,5.98633321,0.08235054,-0.09542099,0.05024115
24.7300,5.98664569,0.08163612,-0.09538624,0.05021426
24.7350,5.98693719,0.08091735,-0.09535150,0.05018712
24.7400,5.98720738,0.08019783,-0.09531681,0.05015975
24.7450,5.98745604,0.07948140,-0.09528220,0.05013217
24.7500,5.98768308,0.07877209,-0.09524768,0.05010438
24.7550,5.98788847,0.07807407,-0.09521329,0.05007641
24.7600,5.98807230,0.07739166,-0.09517906,0.05004827
24.7650,5.98823475,0.07672930,-0.09514500,0.05001997
24.7700,5.98837604,0.07609145,-0.09511115,0.04999153
24.7750,5.98849648,0.07548263,-0.09507753,0.04996296
24.7800,5.98859643,0.07490732,-0.09504416,0.04993426
24.7850,5.98867629,0.07436995,-0.09501108,0.04990546
24.7900,5.98873652,0.07387484,-0.09497832,0.04987657
24.7950,5.98877757,0.07342616,-0.09494588,0.04984759
24.8000,5.98879995,0.07302787,-0.09491382,0.04981853
24.8050,5.98880415,0.07268367,-0.09488214,0.04978941
24.8100,5.98879070,0.07239698,-0.09485087,0.04976023
24.8150,5.98876011,0.07217086,-0.09482005,0.04973101
24.8200,5.98871289,0.07200802,-0.09478970,0.04970174
24.8250,5.98864952,0.07191071,-0.09475983,0.04967245
24.8300,5.98857050,0.07188077,-0.09473049,0.04964312
24.8350,5.98847627,0.07191954,-0.09470168,0.04961378
24.8400,5.98836727,0.07202788,-0.09467345,0.04958442
24.8450,5.98824390,0.07220615,-0.09464580,0.04955505
24.8500,5.98810652,0.07245424,-0.09461877,0.04952567
24.8550,5.98795546,0.07277150,-0.09459238,0.04949629
24.8600,5.98779103,0.07315685,-0.09456665,0.04946691
24.8650,5.98761348,0.07360873,-0.09454161,0.04943753
24.8700,5.98742302,0.07412516,-0.09451727,0.04940814
24.8750,5.98721982,0.07470377,-0.09449367,0.04937876
24.8800,5.98700404,0.07534184,-0.09447082,0.04934938
24.8850,5.98677575,0.07603633,-0.09444874,0.04932000
24.8900,5.98653503,0.07678391,-0.09442746,0.04929062
24.8950,5.98628189,0.07758103,-0.09440700,0.04926123
24.9000,5.98601632,0.07842394,-0.09438737,0.04923183
24.9050,5.98573829,0.07930873,-0.09436859,0.04920242
24.9100,5.98544771,0.08023138,-0.09435069,0.04917299
24.9150,5.98514450,0.08118778,-0.09433368,0.04914355
24.9200,5.98482855,0.08217377,-0.09431758,0.04911407
24.9250,5.98449972,0.08318519,-0.09430241,0.04908456
24.9300,5.98415787,0.08421784,-0.09428819,0.04905501
24.9350,5.98380287,0.08526760,-0.09427492,0.04902541
24.9400,5.98343458,0.08633038,-0.09426263,0.04899575
24.9450,5.98305286,0.08740215,-0.09425133,0.04896603
24.9500,5.98265759,0.08847899,-0.09424103,0.04893623
24.9550,5.98224868,0.08955708,-0.09423175,0.04890635
24.9600,5.98182606,0.09063270,-0.09422351,0.04887638
24.9650,5.98138969,0.09170226,-0.09421630,0.04884630
24.9700,5.98093958,0.09276233,-0.09421015,0.04881610
24.9750,5.98047578,0.09380958,-0.09420506,0.04878578
24.9800,5.97999839,0.09484085,-0.09420105,0.04875532
24.9850,5.97950759,0.09585315,-0.09419812,0.04872472
24.9900,5.97900362,0.09684361,-0.09419628,0.04869395
24.9950,5.97848676,0.09780955,-0.09419554,0.04866301
25.0000,5.97795742,0.09874843,-0.09419591,0.04863188
25.0050,5.97741604,0.09965787,-0.09419738,0.04860056
25.0100,5.97686319,0.10053567,-0.09419998,0.04856902
25.0150,5.97629949,0.10137978,-0.09420369,0.04853726
25.0200,5.97572568,0.10218830,-0.09420853,0.04850527
25.0250,5.97514257,0.10295950,-0.09421450,0.04847304
25.0300,5.97455109,0.10369181,-0.09422160,0.04844054
25.0350,5.97395222,0.10438382,-0.09422983,0.04840777
25.0400,5.97334709,0.10503424,-0.09423918,0.04837472
25.0450,5.97273686,0.10564199,-0.09424967,0.04834138
25.0500,5.97212283,0.10620609,-0.09426129,0.04830773
25.0550,5.97150636,0.10672574,-0.09427403,0.04827377
25.0600,5.97088888,0.10720029,-0.09428790,0.04823948
25.0650,5.97027192,0.10762922,-0.09430288,0.04820485
25.0700,5.96965706,0.10801218,-0.09431898,0.04816988
25.0750,5.96904596,0.10834897,-0.09433619,0.04813456
25.0800,5.96844031,0.10863953,-0.09435450,0.04809887
25.0850,5.96784185,0.10888394,-0.09437391,0.04806281
25.0900,5.96725239,0.10908246,-0.09439440,0.04802638
25.0950,5.96667372,0.10923548,-0.09441597,0.04798956
25.1000,5.96610767,0.10934353,-0.09443861,0.04795236
25.1050,5.96555607,0.10940732,-0.09446231,0.04791476
25.1100,5.96502076,0.10942768,-0.09448705,0.04787676
25.1150,5.96450353,0.10940560,-0.09451282,0.04783836
25.1200,5.96400618,0.10934221,-0.09453962,0.04779957
25.1250,5.96353045,0.10923880,-0.09456742,0.04776037
25.1300,5.96307802,0.10909677,-0.09459622,0.04772076
25.1350,5.96265052,0.10891767,-0.09462599,0.04768076
25.1400,5.96224950,0.10870319,-0.09465673,0.04764036
25.1450,5.96187643,0.10845512,-0.09468840,0.04759956
25.1500,5.96153268,0.10817537,-0.09472101,0.04755837
25.1550,5.96121952,0.10786599,-0.09475452,0.04751679
25.1600,5.96093810,0.10752908,-0.09478891,0.04747484
25.1650,5.96068944,0.10716685,-0.09482418,0.04743251
25.1700,5.96047444,0.10678160,-0.09486030,0.04738983
25.1750,5.96029385,0.10637567,-0.09489724,0.04734679
25.1800,5.96014830,0.10595146,-0.09493498,0.04730342
25.1850,5.96003826,0.10551143,-0.09497351,0.04725971
25.1900,5.95996402,0.10505803,-0.09501280,0.04721570
25.1950,5.95992577,0.10459375,-0.09505282,0.04717139
25.2000,5.95992350,0.10412105,-0.09509355,0.04712680
25.2050,5.95995707,0.10364239,-0.09513497,0.04708195
25.2100,5.96002619,0.10316019,-0.09517705,0.04703686
25.2150,5.96013039,0.10267680,-0.09521976,0.04699155
25.2200,5.96026910,0.10219455,-0.09526308,0.04694604
25.2250,5.96044157,0.10171564,-0.09530698,0.04690036
25.2300,5.96064694,0.10124221,-0.09535143,0.04685453
25.2350,5.96088422,0.10077628,-0.09539641,0.04680857
25.2400,5.96115230,0.10031976,-0.09544188,0.04676251
25.2450,5.96144996,0.09987440,-0.09548782,0.04671639
25.2500,5.96177590,0.09944185,-0.09553419,0.04667023
25.2550,5.96212872,0.09902358,-0.09558098,0.04662405
25.2600,5.96250696,0.09862090,-0.09562814,0.04657791
25.2650,5.96290910,0.09823496,-0.09567565,0.04653181
25.2700,5.96333356,0.09786673,-0.09572347,0.04648581
25.2750,5.96377876,0.09751702,-0.09577158,0.04643993
25.2800,5.96424309,0.09718643,-0.09581994,0.04639421
25.2850,5.96472492,0.09687539,-0.09586852,0.04634868
25.2900,5.96522265,0.09658417,-0.09591730,0.04630339
25.2950,5.96573471,0.09631282,-0.09596623,0.04625838
25.3000,5.96625956,0.09606124,-0.09601529,0.04621367
25.3050,5.96679571,0.09582915,-0.09606444,0.04616931
25.3100,5.96734174,0.09561609,-0.09611365,0.04612535
25.3150,5.96789629,0.09542146,-0.09616290,0.04608181
25.3200,5.96845812,0.09524449,-0.09621214,0.04603875
25.3250,5.96902604,0.09508427,-0.09626134,0.04599620
25.3300,5.96959900,0.09493977,-0.09631047,0.04595421
25.3350,5.97017602,0.09480982,-0.09635950,0.04591282
25.3400,5.97075627,0.09469316,-0.09640840,0.04587207
25.3450,5.97133901,0.09458842,-0.09645713,0.04583201
25.3500,5.97192364,0.09449414,-0.09650567,0.04579267
25.3550,5.97250966,0.09440882,-0.09655397,0.04575409
25.3600,5.97309670,0.09433087,-0.09660201,0.04571633
25.3650,5.97368450,0.09425869,-0.09664975,0.04567943
25.3700,5.97427293,0.09419065,-0.09669717,0.04564342
25.3750,5.97486194,0.09412511,-0.09674422,0.04560834
25.3800,5.97545158,0.09406043,-0.09679089,0.04557425
25.3850,5.97604203,0.09399501,-0.09683714,0.04554117
25.3900,5.97663349,0.09392728,-0.09688294,0.04550916
25.3950,5.97722628,0.09385572,-0.09692825,0.04547824
25.4000,5.97782076,0.09377889,-0.09697305,0.04544846
25.4050,5.97841732,0.09369543,-0.09701732,0.04541986
25.4100,5.97901641,0.09360407,-0.09706101,0.04539247
25.4150,5.97961847,0.09350366,-0.09710410,0.04536633
25.4200,5.98022397,0.09339317,-0.09714656,0.04534147
25.4250,5.98083333,0.09327170,-0.09718837,0.04531793
25.4300,5.98144697,0.09313850,-0.09722950,0.04529575
25.4350,5.98206527,0.09299297,-0.09726991,0.04527494
25.4400,5.98268852,0.09283469,-0.09730959,0.04525555
25.4450,5.98331698,0.09266338,-0.09734851,0.04523760
25.4500,5.98395078,0.09247897,-0.09738663,0.04522112
25.4550,5.98459000,0.09228154,-0.09742395,0.04520613
25.4600,5.98523456,0.09207138,-0.09746043,0.04519267
25.4650,5.98588428,0.09184896,-0.09749605,0.04518075
25.4700,5.98653887,0.09161492,-0.09753079,0.04517039
25.4750,5.98719787,0.09137011,-0.09756463,0.04516162
25.4800,5.98786068,0.09111554,-0.09759754,0.04515445
25.4850,5.98852656,0.09085242,-0.09762950,0.04514890
25.4900,5.98919461,0.09058211,-0.09766050,0.04514498
25.4950,5.98986379,0.09030615,-0.09769051,0.04514271
25.5000,5.99053289,0.09002623,-0.09771951,0.04514210
25.5050,5.99120055,0.08974417,-0.09774750,0.04514315
25.5100,5.99186528,0.08946194,-0.09777445,0.04514588
25.5150,5.99252544,0.08918158,-0.09780034,0.04515029
25.5200,5.99317925,0.08890528,-0.09782516,0.04515638
25.5250,5.99382483,0.08863525,-0.09784890,0.04516416
25.5300,5.99446019,0.08837379,-0.09787155,0.04517362
25.5350,5.99508323,0.08812320,-0.09789308,0.04518477
25.5400,5.99569178,0.08788581,-0.09791348,0.04519760
25.5450,5.99628360,0.08766392,-0.09793276,0.04521210
25.5500,5.99685643,0.08745976,-0.09795089,0.04522827
25.5550,5.99740795,0.08727550,-0.09796787,0.04524610
25.5600,5.99793585,0.08711320,-0.09798368,0.04526558
25.5650,5.99843784,0.08697478,-0.09799833,0.04528670
25.5700,5.99891164,0.08686201,-0.09801180,0.04530944
25.5750,5.99935505,0.08677644,-0.09802409,0.04533379
25.5800,5.99976591,0.08671942,-0.09803520,0.04535972
25.5850,6.00014219,0.08669207,-0.09804511,0.04538723
25.5900,6.00048194,0.08669522,-0.09805383,0.04541629
25.5950,6.00078337,0.08672945,-0.09806135,0.04544687
25.6000,6.00104479,0.08679504,-0.09806768,0.04547896
25.6050,6.00126473,0.08689196,-0.09807281,0.04551254
25.6100,6.00144186,0.08701990,-0.09807674,0.04554757
25.6150,6.00157504,0.08717824,-0.09807948,0.04558403
25.6200,6.00166335,0.08736606,-0.09808102,0.04562188
25.6250,6.00170606,0.08758217,-0.09808137,0.04566111
25.6300,6.00170267,0.08782512,-0.09808054,0.04570168
25.6350,6.00165289,0.08809322,-0.09807853,0.04574356
25.6400,6.00155666,0.08838458,-0.09807534,0.04578671
25.6450,6.00141414,0.08869713,-0.09807098,0.04583111
25.6500,6.00122572,0.08902864,-0.09806547,0.04587671
25.6550,6.00099201,0.08937681,-0.09805879,0.04592349
25.6600,6.00071381,0.08973926,-0.09805098,0.04597140
25.6650,6.00039215,0.09011358,-0.09804203,0.04602042
25.6700,6.00002824,0.09049739,-0.09803196,0.04607050
25.6750,5.99962349,0.09088837,-0.09802078,0.04612160
25.6800,5.99917945,0.09128428,-0.09800851,0.04617369
25.6850,5.99869785,0.09168303,-0.09799514,0.04622673
25.6900,5.99818055,0.09208270,-0.09798071,0.04628068
25.6950,5.99762952,0.09248155,-0.09796522,0.04633550
25.7000,5.99704683,0.09287806,-0.09794869,0.04639115
25.7050,5.99643464,0.09327096,-0.09793113,0.04644760
25.7100,5.99579516,0.09365924,-0.09791257,0.04650479
25.7150,5.99513065,0.09404214,-0.09789301,0.04656269
25.7200,5.99444336,0.09441920,-0.09787249,0.04662127
25.7250,5.99373558,0.09479020,-0.09785101,0.04668047
25.7300,5.99300953,0.09515521,-0.09782860,0.04674026
25.7350,5.99226740,0.09551454,-0.09780527,0.04680060
25.7400,5.99151132,0.09586877,-0.09778106,0.04686146
25.7450,5.99074333,0.09621868,-0.09775597,0.04692278
25.7500,5.98996536,0.09656528,-0.09773003,0.04698453
25.7550,5.98917924,0.09690972,-0.09770327,0.04704667
25.7600,5.98838663,0.09725335,-0.09767570,0.04710916
25.7650,5.98758908,0.09759762,-0.09764736,0.04717197
25.7700,5.98678793,0.09794407,-0.09761826,0.04723504
25.7750,5.98598441,0.09829432,-0.09758842,0.04729835
25.7800,5.98517951,0.09865002,-0.09755788,0.04736186
25.7850,5.98437406,0.09901282,-0.09752666,0.04742553
25.7900,5.98356871,0.09938436,-0.09749478,0.04748932
25.7950,5.98276390,0.09976624,-0.09746227,0.04755319
25.8000,5.98195988,0.10015999,-0.09742915,0.04761711
25.8050,5.98115671,0.10056707,-0.09739546,0.04768105
25.8100,5.98035427,0.10098882,-0.09736122,0.04774496
25.8150,5.97955224,0.10142650,-0.09732646,0.04780882
25.8200,5.97875014,0.10188124,-0.09729120,0.04787258
25.8250,5.97794734,0.10235407,-0.09725547,0.04793622
25.8300,5.97714302,0.10284588,-0.09721930,0.04799970
25.8350,5.97633627,0.10335746,-0.09718272,0.04806299
25.8400,5.97552600,0.10388951,-0.09714575,0.04812605
25.8450,5.97471106,0.10444260,-0.09710843,0.04818887
25.8500,5.97389017,0.10501723,-0.09707078,0.04825139
25.8550,5.97306198,0.10561382,-0.09703283,0.04831360
25.8600,5.97222511,0.10623273,-0.09699461,0.04837546
25.8650,5.97137809,0.10687424,-0.09695615,0.04843695
25.8700,5.97051947,0.10753861,-0.09691747,0.04849804
25.8750,5.96964776,0.10822605,-0.09687861,0.04855869
25.8800,5.96876152,0.10893674,-0.09683959,0.04861888
25.8850,5.96785931,0.10967082,-0.09680044,0.04867859
25.8900,5.96693975,0.11042843,-0.09676120,0.04873778
25.8950,5.96600153,0.11120966,-0.09672188,0.04879644
25.9000,5.96504341,0.11201458,-0.09668251,0.04885453
25.9050,5.96406427,0.11284322,-0.09664313,0.04891204
25.9100,5.96306306,0.11369558,-0.09660376,0.04896893
25.9150,5.96203891,0.11457158,-0.09656443,0.04902518
25.9200,5.96099103,0.11547109,-0.09652516,0.04908078
25.9250,5.95991882,0.11639392,-0.09648599,0.04913570
25.9300,5.95882182,0.11733977,-0.09644693,0.04918991
25.9350,5.95769974,0.11830824,-0.09640802,0.04924341
25.9400,5.95655246,0.11929883,-0.09636929,0.04929615
25.9450,5.95538005,0.12031091,-0.09633075,0.04934813
25.9500,5.95418275,0.12134374,-0.09629243,0.04939933
25.9550,5.95296100,0.12239641,-0.09625436,0.04944972
25.9600,5.95171545,0.12346791,-0.09621657,0.04949930
25.9650,5.95044690,0.12455706,-0.09617907,0.04954803
25.9700,5.94915638,0.12566256,-0.09614189,0.04959590
25.9750,5.94784510,0.12678297,-0.09610505,0.04964290
25.9800,5.94651446,0.12791671,-0.09606859,0.04968901
25.9850,5.94516605,0.12906211,-0.09603251,0.04973420
25.9900,5.94380164,0.13021735,-0.09599684,0.04977848
25.9950,5.94242318,0.13138055,-0.09596160,0.04982182
26.0000,5.94103277,0.13254972,-0.09592682,0.04986420
26.0050,5.93963271,0.13372282,-0.09589251,0.04990562
26.0100,5.93822541,0.13489774,-0.09585870,0.04994606
26.0150,5.93681345,0.13607235,-0.09582540,0.04998550
26.0200,5.93539952,0.13724447,-0.09579263,0.05002394
26.0250,5.93398645,0.13841195,-0.09576041,0.05006135
26.0300,5.93257717,0.13957259,-0.09572876,0.05009774
26.0350,5.93117467,0.14072426,-0.09569769,0.05013309
26.0400,5.92978206,0.14186483,-0.09566722,0.05016738
26.0450,5.92840248,0.14299221,-0.09563737,0.05020061
26.0500,5.92703912,0.14410436,-0.09560815,0.05023276
26.0550,5.92569520,0.14519930,-0.09557958,0.05026383
26.0600,5.92437395,0.14627510,-0.09555167,0.05029382
26.0650,5.92307858,0.14732990,-0.09552443,0.05032270
26.0700,5.92181228,0.14836189,-0.09549787,0.05035047
26.0750,5.92057822,0.14936934,-0.09547202,0.05037712
26.0800,5.91937947,0.15035060,-0.09544687,0.05040266
26.0850,5.91821904,0.15130406,-0.09542244,0.05042706
26.0900,5.91709986,0.15222820,-0.09539873,0.05045033
26.0950,5.91602473,0.15312153,-0.09537577,0.05047246
26.1000,5.91499633,0.15398267,-0.09535356,0.05049343
26.1050,5.91401720,0.15481026,-0.09533209,0.05051326
26.1100,5.91308973,0.15560301,-0.09531139,0.05053193
26.1150,5.91221615,0.15635969,-0.09529146,0.05054944
26.1200,5.91139851,0.15707911,-0.09527230,0.05056579
26.1250,5.91063867,0.15776015,-0.09525392,0.05058096
26.1300,5.90993831,0.15840170,-0.09523633,0.05059497
26.1350,5.90929892,0.15900275,-0.09521952,0.05060781
26.1400,5.90872176,0.15956231,-0.09520350,0.05061948
26.1450,5.90820792,0.16007943,-0.09518827,0.05062997
26.1500,5.90775825,0.16055323,-0.09517384,0.05063928
26.1550,5.90737342,0.16098287,-0.09516021,0.05064743
26.1600,5.90705389,0.16136755,-0.09514737,0.05065439
26.1650,5.90679992,0.16170656,-0.09513533,0.05066018
26.1700,5.90661159,0.16199920,-0.09512408,0.05066480
26.1750,5.90648878,0.16224487,-0.09511363,0.05066825
26.1800,5.90643119,0.16244301,-0.09510397,0.05067053
26.1850,5.90643836,0.16259313,-0.09509510,0.05067165
26.1900,5.90650969,0.16269481,-0.09508702,0.05067160
26.1950,5.90664440,0.16274769,-0.09507972,0.05067039
26.2000,5.90684161,0.16275150,-0.09507320,0.05066803
26.2050,5.90710031,0.16270604,-0.09506745,0.05066451
26.2100,5.90741939,0.16261117,-0.09506247,0.05065986
26.2150,5.90779765,0.16246684,-0.09505825,0.05065406
26.2200,5.90823381,0.16227309,-0.09505479,0.05064712
26.2250,5.90872654,0.16203001,-0.09505208,0.05063906
26.2300,5.90927447,0.16173781,-0.09505011,0.05062988
26.2350,5.90987618,0.16139674,-0.09504887,0.05061959
26.2400,5.91053027,0.16100715,-0.09504836,0.05060819
26.2450,5.91123531,0.16056945,-0.09504856,0.05059569
26.2500,5.91198988,0.16008414,-0.09504947,0.05058211
26.2550,5.91279260,0.15955178,-0.09505107,0.05056745
26.2600,5.91364212,0.15897300,-0.09505336,0.05055172
26.2650,5.91453711,0.15834851,-0.09505633,0.05053493
26.2700,5.91547633,0.15767905,-0.09505996,0.05051709
26.2750,5.91645857,0.15696547,-0.09506425,0.05049821
26.2800,5.91748268,0.15620863,-0.09506918,0.05047831
26.2850,5.91854761,0.15540947,-0.09507473,0.05045740
26.2900,5.91965234,0.15456899,-0.09508091,0.05043548
26.2950,5.92079596,0.15368820,-0.09508768,0.05041258
26.3000,5.92197759,0.15276819,-0.09509505,0.05038870
26.3050,5.92319645,0.15181008,-0.09510300,0.05036385
26.3100,5.92445181,0.15081502,-0.09511151,0.05033807
26.3150,5.92574301,0.14978423,-0.09512057,0.05031135
26.3200,5.92706945,0.14871892,-0.09513016,0.05028371
26.3250,5.92843055,0.14762037,-0.09514028,0.05025517
26.3300,5.92982580,0.14648986,-0.09515091,0.05022574
26.3350,5.93125470,0.14532872,-0.09516203,0.05019544
26.3400,5.93271679,0.14413831,-0.09517363,0.05016429
26.3450,5.93421160,0.14291998,-0.09518569,0.05013230
26.3500,5.93573868,0.14167515,-0.09519820,0.05009948
26.3550,5.93729756,0.14040523,-0.09521114,0.05006587
26.3600,5.93888774,0.13911167,-0.09522450,0.05003147
26.3650,5.94050869,0.13779592,-0.09523827,0.04999631
26.3700,5.94215986,0.13645946,-0.09525242,0.04996040
26.3750,5.94384062,0.13510378,-0.09526694,0.04992376
26.3800,5.94555028,0.13373040,-0.09528183,0.04988641
26.3850,5.94728810,0.13234084,-0.09529705,0.04984837
26.3900,5.94905322,0.13093662,-0.09531260,0.04980966
26.3950,5.95084473,0.12951930,-0.09532846,0.04977031
26.4000,5.95266161,0.12809042,-0.09534461,0.04973032
26.4050,5.95450275,0.12665154,-0.09536105,0.04968973
26.4100,5.95636694,0.12520421,-0.09537775,0.04964855
26.4150,5.95825285,0.12375000,-0.09539470,0.04960680
26.4200,5.96015906,0.12229046,-0.09541189,0.04956452
26.4250,5.96208406,0.12082713,-0.09542930,0.04952171
26.4300,5.96402622,0.11936157,-0.09544691,0.04947840
26.4350,5.96598381,0.11789529,-0.09546471,0.04943461
26.4400,5.96795503,0.11642981,-0.09548270,0.04939038
26.4450,5.96993797,0.11496662,-0.09550084,0.04934571
26.4500,5.97193065,0.11350718,-0.09551913,0.04930063
26.4550,5.97393102,0.11205294,-0.09553756,0.04925518
26.4600,5.97593697,0.11060530,-0.09555611,0.04920936
26.4650,5.97794634,0.10916565,-0.09557477,0.04916320
26.4700,5.97995692,0.10773533,-0.09559352,0.04911674
26.4750,5.98196648,0.10631564,-0.09561235,0.04906998
26.4800,5.98397277,0.10490784,-0.09563126,0.04902297
26.4850,5.98597353,0.10351315,-0.09565022,0.04897571
26.4900,5.98796652,0.10213275,-0.09566922,0.04892824
26.4950,5.98994951,0.10076776,-0.09568826,0.04888059
26.5000,5.99192030,0.09941927,-0.09570732,0.04883277
26.5050,5.99387673,0.09808833,-0.09572639,0.04878481
26.5100,5.99581671,0.09677593,-0.09574545,0.04873674
26.5150,5.99773819,0.09548305,-0.09576451,0.04868858
26.5200,5.99963922,0.09421060,-0.09578354,0.04864036
26.5250,6.00151790,0.09295949,-0.09580254,0.04859210
26.5300,6.00337244,0.09173057,-0.09582150,0.04854384
26.5350,6.00520115,0.09052471,-0.09584041,0.04849559
26.5400,6.00700241,0.08934273,-0.09585926,0.04844738
26.5450,6.00877475,0.08818545,-0.09587803,0.04839924
26.5500,6.01051676,0.08705371,-0.09589673,0.04835119
26.5550,6.01222716,0.08594834,-0.09591535,0.04830327
26.5600,6.01390477,0.08487019,-0.09593387,0.04825548
26.5650,6.01554853,0.08382014,-0.09595229,0.04820788
26.5700,6.01715746,0.08279909,-0.09597060,0.04816046
26.5750,6.01873068,0.08180799,-0.09598880,0.04811328
26.5800,6.02026743,0.08084784,-0.09600687,0.04806634
26.5850,6.02176701,0.07991968,-0.09602482,0.04801968
26.5900,6.02322881,0.07902460,-0.09604263,0.04797332
26.5950,6.02465229,0.07816376,-0.09606031,0.04792728
26.6000,6.02603698,0.07733837,-0.09607784,0.04788160
26.6050,6.02738246,0.07654967,-0.09609522,0.04783630
26.6100,6.02868835,0.07579897,-0.09611246,0.04779140
26.6150,6.02995432,0.07508759,-0.09612953,0.04774693
26.6200,6.03118008,0.07441688,-0.09614644,0.04770292
26.6250,6.03236534,0.07378820,-0.09616319,0.04765938
26.6300,6.03350982,0.07320287,-0.09617977,0.04761635
26.6350,6.03461326,0.07266217,-0.09619618,0.04757384
26.6400,6.03567539,0.07216735,-0.09621242,0.04753189
26.6450,6.03669593,0.07171951,-0.09622848,0.04749051
26.6500,6.03767461,0.07131969,-0.09624436,0.04744973
26.6550,6.03861110,0.07096874,-0.09626007,0.04740957
26.6600,6.03950508,0.07066734,-0.09627559,0.04737006
26.6650,6.04035621,0.07041598,-0.09629093,0.04733121
26.6700,6.04116411,0.07021493,-0.09630609,0.04729306
26.6750,6.04192841,0.07006418,-0.09632107,0.04725562
26.6800,6.04264869,0.06996351,-0.09633586,0.04721890
26.6850,6.04332454,0.06991238,-0.09635046,0.04718295
26.6900,6.04395554,0.06991001,-0.09636488,0.04714777
26.6950,6.04454126,0.06995530,-0.09637912,0.04711338
26.7000,6.04508129,0.07004692,-0.09639317,0.04707980
26.7050,6.04557524,0.07018325,-0.09640703,0.04704706
26.7100,6.04602273,0.07036241,-0.09642071,0.04701516
26.7150,6.04642343,0.07058232,-0.09643421,0.04698413
26.7200,6.04677706,0.07084067,-0.09644753,0.04695399
26.7250,6.04708341,0.07113497,-0.09646067,0.04692475
26.7300,6.04734233,0.07146257,-0.09647363,0.04689642
26.7350,6.04755376,0.07182071,-0.09648640,0.04686903
26.7400,6.04771775,0.07220652,-0.09649901,0.04684258
26.7450,6.04783445,0.07261705,-0.09651143,0.04681709
26.7500,6.04790413,0.07304933,-0.09652369,0.04679257
26.7550,6.04792721,0.07350036,-0.09653577,0.04676903
26.7600,6.04790424,0.07396715,-0.09654768,0.04674649
26.7650,6.04783592,0.07444676,-0.09655942,0.04672495
26.7700,6.04772313,0.07493627,-0.09657100,0.04670443
26.7750,6.04756690,0.07543286,-0.09658241,0.04668493
26.7800,6.04736843,0.07593376,-0.09659366,0.04666646
26.7850,6.04712910,0.07643634,-0.09660474,0.04664902
26.7900,6.04685047,0.07693804,-0.09661567,0.04663262
26.7950,6.04653427,0.07743644,-0.09662645,0.04661728
26.8000,6.04618241,0.07792924,-0.09663706,0.04660298
26.8050,6.04579696,0.07841425,-0.09664753,0.04658973
26.8100,6.04538017,0.07888944,-0.09665784,0.04657754
26.8150,6.04493444,0.07935292,-0.09666801,0.04656640
26.8200,6.04446230,0.07980291,-0.09667803,0.04655632
26.8250,6.04396646,0.08023779,-0.09668790,0.04654729
26.8300,6.04344972,0.08065610,-0.09669763,0.04653931
26.8350,6.04291501,0.08105650,-0.09670722,0.04653237
26.8400,6.04236534,0.08143781,-0.09671667,0.04652648
26.8450,6.04180382,0.08179899,-0.09672598,0.04652162
26.8500,6.04123361,0.08213914,-0.09673515,0.04651780
26.8550,6.04065792,0.08245754,-0.09674418,0.04651499
26.8600,6.04008000,0.08275358,-0.09675308,0.04651320
