# E0 = 19.46
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20
20.200000,5.0531969521e-01,5.0431410081e-01,5.0738017657e-01,5.0205433721e-01,5.0311434283e-01,5.0414390043e-01,5.0460042617e-01,5.0257476995e-01,5.0023029973e-01,5.0060400862e-01,4.9939059200e-01,4.9975440310e-01,4.9746423561e-01,4.9536329706e-01,4.9583444030e-01,4.9685786773e-01,4.9787644659e-01,4.9268815944e-01,4.9574486412e-01,4.9468963651e-01
20.250000,5.0504582438e-01,5.0442968730e-01,5.0757331718e-01,5.0182001779e-01,5.0294768090e-01,5.0435809718e-01,5.0444180746e-01,5.0250729535e-01,5.0037799937e-01,5.0070608276e-01,4.9928470159e-01,4.9961046522e-01,4.9752454736e-01,4.9552275702e-01,4.9562468098e-01,4.9702233885e-01,4.9811898014e-01,4.9249059984e-01,4.9563031110e-01,4.9496280822e-01
20.300000,5.0479730484e-01,5.0453159330e-01,5.0769877021e-01,5.0162781054e-01,5.0281465489e-01,5.0458392338e-01,5.0424271081e-01,5.0241997421e-01,5.0055232318e-01,5.0080709375e-01,4.9917935935e-01,4.9944055442e-01,4.9760314715e-01,4.9572307257e-01,4.9540411986e-01,4.9715373060e-01,4.9832062798e-01,4.9235938213e-01,4.9552849518e-01,4.9521135165e-01
20.350000,5.0457741602e-01,5.0461911597e-01,5.0774971824e-01,5.0148921533e-01,5.0271425588e-01,5.0480628947e-01,5.0401259187e-01,5.0231850447e-01,5.0074881025e-01,5.0091002824e-01,4.9907157471e-01,4.9924901683e-01,4.9769468529e-01,4.9595473093e-01,4.9518764858e-01,4.9725313690e-01,4.9846951538e-01,4.9230160921e-01,4.9544012842e-01,4.9543200800e-01
20.400000,5.0438839660e-01,5.0469034623e-01,5.0772360983e-01,5.0141423558e-01,5.0264384618e-01,5.0501062312e-01,5.0376231666e-01,5.0221016573e-01,5.0096002328e-01,5.0101890120e-01,4.9895738303e-01,4.9904313158e-01,4.9779231008e-01,4.9620676156e-01,4.9498954778e-01,4.9732329767e-01,4.9855525442e-01,4.9232014709e-01,4.9536717978e-01,4.9562252260e-01
20.450000,5.0423152104e-01,5.0474240372e-01,5.0762210880e-01,5.0141008597e-01,5.0259977232e-01,5.0518371087e-01,5.0350422956e-01,5.0210253444e-01,5.0117562286e-01,5.0113741219e-01,4.9883319710e-01,4.9883302982e-01,4.9788891984e-01,4.9646668205e-01,4.9482267855e-01,4.9736798518e-01,4.9857024042e-01,4.9241366120e-01,4.9531263094e-01,4.9578157315e-01
20.500000,5.0410723402e-01,5.0477196233e-01,5.0745058701e-01,5.0148006964e-01,5.0257802542e-01,5.0531427562e-01,5.0325216686e-01,5.0200240811e-01,5.0138274023e-01,5.0126730674e-01,4.9869745417e-01,4.9863131782e-01,4.9797819105e-01,4.9672050567e-01,4.9469795136e-01,4.9739133435e-01,4.9851078000e-01,4.9257710920e-01,4.9527993928e-01,4.9590864113e-01
20.550000,5.0401531476e-01,5.0477597184e-01,5.0721724024e-01,5.0162277834e-01,5.0257493659e-01,5.0539329804e-01,5.0302118503e-01,5.0191510156e-01,5.0156675605e-01,5.0140683911e-01,4.9855215853e-01,4.9845230226e-01,4.9805522806e-01,4.9695303509e-01,4.9462405524e-01,4.9739712980e-01,4.9837790067e-01,4.9280261107e-01,4.9527230365e-01,4.9600385407e-01
20.600000,5.0395503521e-01,5.0475243740e-01,5.0693198652e-01,5.0183173919e-01,5.0258785025e-01,5.0541415414e-01,5.0282682997e-01,5.0184411372e-01,5.0171255235e-01,5.0154980527e-01,4.9840384515e-01,4.9831075403e-01,4.9811684837e-01,4.9714861120e-01,4.9460736364e-01,4.9738810884e-01,4.9817772061e-01,4.9308053743e-01,4.9529187286e-01,4.9606783385e-01
20.650000,5.0392527651e-01,5.0470109986e-01,5.0660535826e-01,5.0209558364e-01,5.0261566849e-01,5.0537267650e-01,5.0268388510e-01,5.0179105376e-01,5.0180620004e-01,5.0168553165e-01,4.9826357348e-01,4.9822024859e-01,4.9816162752e-01,4.9729237642e-01,4.9465189871e-01,4.9736539128e-01,4.9792130342e-01,4.9340060545e-01,4.9533905518e-01,4.9610158614e-01
20.700000,5.0392457788e-01,5.0462387264e-01,5.0624760239e-01,5.0239875055e-01,5.0265913663e-01,5.0526724357e-01,5.0260468008e-01,5.0175569137e-01,5.0183689943e-01,5.0179997992e-01,4.9814578840e-01,4.9819126213e-01,4.9818984762e-01,4.9737197054e-01,4.9475924332e-01,4.9732817143e-01,4.9762398320e-01,4.9375276836e-01,4.9541207399e-01,4.9610645656e-01
20.750000,5.0395110965e-01,5.0452493556e-01,5.0586815166e-01,5.0272266245e-01,5.0272076066e-01,5.0509895940e-01,5.0259719144e-01,5.0173604263e-01,5.0179885283e-01,5.0187782929e-01,4.9806618920e-01,4.9822933775e-01,4.9820343938e-01,4.9737942849e-01,4.9492833901e-01,4.9727378763e-01,4.9730421531e-01,4.9412773625e-01,4.9550686998e-01,4.9608416144e-01
20.800000,5.0400258325e-01,5.0441045211e-01,5.0547553444e-01,5.0304724418e-01,5.0280430777e-01,5.0487191579e-01,5.0266329236e-01,5.0172847826e-01,5.0169267215e-01,5.0190512309e-01,4.9803902811e-01,4.9833371085e-01,4.9820592282e-01,4.9731292472e-01,4.9515518635e-01,4.9719822242e-01,4.9698207636e-01,4.9451706106e-01,4.9561738336e-01,4.9603688057e-01
20.850000,5.0407612986e-01,5.0428795215e-01,5.0507767734e-01,5.0335260100e-01,5.0291392177e-01,5.0459345020e-01,5.0279757363e-01,5.0172790122e-01,5.0152595036e-01,5.0187190907e-01,4.9807442048e-01,4.9849675828e-01,4.9820228464e-01,4.9717794434e-01,4.9543254752e-01,4.9709700275e-01,4.9667758904e-01,4.9491283243e-01,4.9573617361e-01,4.9596738034e-01
20.900000,5.0416819120e-01,5.0416548794e-01,5.0468245418e-01,5.0362065471e-01,5.0305296186e-01,5.0427425342e-01,5.0298712698e-01,5.0172806144e-01,5.0131276968e-01,5.0177430163e-01,4.9817625209e-01,4.9870449282e-01,4.9819870732e-01,4.9698749170e-01,4.9574981110e-01,4.9696638881e-01,4.9640906975e-01,4.9530713135e-01,4.9585526789e-01,4.9587912412e-01
20.950000,5.0427446691e-01,5.0405071406e-01,5.0429827316e-01,5.0383655503e-01,5.0322272764e-01,5.0392816330e-01,5.0321253516e-01,5.0172205320e-01,5.0107214355e-01,5.0161554504e-01,4.9834111155e-01,4.9893810817e-01,4.9820209125e-01,4.9676109339e-01,4.9609319131e-01,4.9680468301e-01,4.9619168251e-01,4.9569145033e-01,4.9596708563e-01,4.9577632579e-01
21.000000,5.0438995398e-01,5.0395005316e-01,5.0393448483e-01,5.0398973715e-01,5.0342126104e-01,5.0357151989e-01,5.0345006556e-01,5.0170299673e-01,5.0082564016e-01,5.0140590430e-01,4.9855842164e-01,4.9917633084e-01,4.9821936493e-01,4.9652259841e-01,4.9644638651e-01,4.9661346158e-01,4.9603633518e-01,4.9605629684e-01,4.9606527612e-01,4.9566391115e-01
21.050000,5.0450909647e-01,5.0386808676e-01,5.0360143608e-01,5.0407456519e-01,5.0364242078e-01,5.0322204717e-01,5.0367477132e-01,5.0166485121e-01,5.0059463558e-01,5.0116145446e-01,4.9881169120e-01,4.9939813897e-01,4.9825664316e-01,4.9629707023e-01,4.9679172360e-01,4.9639852820e-01,4.9594898838e-01,4.9639115384e-01,4.9614532822e-01,4.9554736917e-01
21.100000,5.0462604273e-01,5.0380726217e-01,5.0331007585e-01,5.0409056513e-01,5.0387541273e-01,5.0289734577e-01,5.0386395065e-01,5.0160325968e-01,5.0039772779e-01,5.0090203958e-01,4.9908060292e-01,4.9958532434e-01,4.9831834751e-01,4.9610731810e-01,4.9711169036e-01,4.9617040338e-01,4.9593038477e-01,4.9668488980e-01,4.9620486073e-01,4.9543249599e-01
21.150000,5.0473498739e-01,5.0376794322e-01,5.0307111822e-01,5.0404228867e-01,5.0410493151e-01,5.0261319579e-01,5.0400028747e-01,5.0151629324e-01,5.0024878482e-01,5.0064878019e-01,4.9934354624e-01,4.9972442818e-01,4.9840643690e-01,4.9597074326e-01,4.9739064447e-01,4.9594419495e-01,4.9597616440e-01,4.9692661064e-01,4.9624356630e-01,4.9532505416e-01
21.200000,5.0483056014e-01,5.0374876744e-01,5.0289386580e-01,5.0393885649e-01,5.0431201777e-01,5.0238194285e-01,5.0407404493e-01,5.0140495284e-01,5.0015591887e-01,5.0042152613e-01,4.9958019075e-01,4.9980775801e-01,4.9851989970e-01,4.9589713059e-01,4.9761641974e-01,4.9573874654e-01,4.9607731970e-01,4.9710684907e-01,4.9626284761e-01,4.9523038501e-01
21.250000,5.0490821418e-01,5.0374721868e-01,5.0278487512e-01,5.0379321373e-01,5.0447565391e-01,5.0221124941e-01,5.0408389808e-01,5.0127330964e-01,5.0012143352e-01,5.0023660420e-01,4.9977375210e-01,4.9983343249e-01,4.9865462597e-01,4.9588780334e-01,4.9778155017e-01,4.9557504339e-01,4.9622095294e-01,4.9721890906e-01,4.9626523915e-01,4.9515302092e-01
21.300000,5.0496456598e-01,5.0376029000e-01,5.0274669265e-01,5.0362111311e-01,5.0457500407e-01,5.0210343309e-01,5.0403630752e-01,5.0112822216e-01,5.0014256415e-01,5.0010512485e-01,4.9991269297e-01,4.9980462719e-01,4.9880371213e-01,4.9593624486e-01,4.9788389918e-01,4.9547397006e-01,4.9639131255e-01,4.9726013608e-01,4.9625374152e-01,4.9509634589e-01
21.350000,5.0499764217e-01,5.0378510317e-01,5.0277690168e-01,5.0343984203e-01,5.0459206380e-01,5.0205550366e-01,5.0394365574e-01,5.0097864896e-01,5.0021269021e-01,5.0003201700e-01,4.9999169989e-01,4.9972833809e-01,4.9895816581e-01,4.9602996999e-01,4.9792659505e-01,4.9545365484e-01,4.9657108335e-01,4.9723287315e-01,4.9623120320e-01,4.9506234821e-01
21.400000,5.0500699900e-01,5.0381936781e-01,5.0286769395e-01,5.0326674089e-01,5.0451434779e-01,5.0205988333e-01,5.0382160328e-01,5.0083465387e-01,5.0032267409e-01,5.0001586867e-01,5.0001186449e-01,4.9961400914e-01,4.9910790204e-01,4.9615318921e-01,4.9791729689e-01,4.9552677220e-01,4.9674287782e-01,4.9714488865e-01,4.9619986675e-01,4.9505150013e-01
21.450000,5.0499369267e-01,5.0386160096e-01,5.0300611923e-01,5.0311761363e-01,5.0433715272e-01,5.0210568612e-01,5.0368622440e-01,5.0070625017e-01,5.0046206094e-01,5.0004956645e-01,4.9998007561e-01,4.9947229729e-01,4.9924287986e-01,4.9628970122e-01,4.9786691949e-01,4.9569826723e-01,4.9689082655e-01,4.9700912205e-01,4.9616115695e-01,4.9506278647e-01
21.500000,5.0496009451e-01,5.0391107911e-01,5.0317507670e-01,5.0300518974e-01,5.0406492864e-01,5.0218035919e-01,5.0355144970e-01,5.0060223721e-01,5.0062000669e-01,5.0012164453e-01,4.9990770425e-01,4.9931411856e-01,4.9935423046e-01,4.9642547835e-01,4.9778801064e-01,4.9596397042e-01,4.9700211223e-01,4.9684268391e-01,4.9611573684e-01,4.9509388833e-01
21.550000,5.0490956307e-01,5.0396754832e-01,5.0335500082e-01,5.0293783624e-01,5.0371140333e-01,5.0227145323e-01,5.0342721003e-01,5.0052915589e-01,5.0078593137e-01,5.0021816689e-01,4.9980874625e-01,4.9914998822e-01,4.9943526189e-01,4.9655054146e-01,4.9769300650e-01,4.9631046064e-01,4.9706825496e-01,4.9666515743e-01,4.9606380316e-01,4.9514151031e-01
21.600000,5.0484600407e-01,5.0403076441e-01,5.0352607450e-01,5.0291871997e-01,5.0329832199e-01,5.0236827869e-01,5.0331849087e-01,5.0049045516e-01,5.0094997743e-01,5.0032487705e-01,4.9969767817e-01,4.9898957935e-01,4.9948226266e-01,4.9665990896e-01,4.9759259943e-01,4.9671631495e-01,4.9708595429e-01,4.9649637009e-01,4.9600554747e-01,4.9520182046e-01
21.650000,5.0477336747e-01,5.0409996554e-01,5.0367069091e-01,5.0294557900e-01,5.0285294509e-01,5.0246320994e-01,5.0322531594e-01,5.0048594475e-01,5.0110337347e-01,5.0042927442e-01,4.9958736221e-01,4.9884139499e-01,4.9949504107e-01,4.9675360141e-01,4.9749445013e-01,4.9715460153e-01,4.9705733253e-01,4.9635391660e-01,4.9594167953e-01,4.9527095346e-01
21.700000,5.0469514564e-01,5.0417339023e-01,5.0377580309e-01,5.0301118356e-01,5.0240471737e-01,5.0255242331e-01,5.0314351538e-01,5.0051161647e-01,5.0123877282e-01,5.0052224568e-01,4.9948737464e-01,4.9871247293e-01,4.9947712411e-01,4.9683585123e-01,4.9740245489e-01,4.9759620001e-01,4.9698949826e-01,4.9625079691e-01,4.9587390083e-01,4.9534551261e-01
21.750000,5.0461394353e-01,5.0424794466e-01,5.0383477094e-01,5.0310446401e-01,5.0198170391e-01,5.0263591387e-01,5.0306602241e-01,5.0055992658e-01,5.0135057946e-01,5.0059892655e-01,4.9940309089e-01,4.9860809667e-01,4.9943552209e-01,4.9691378284e-01,4.9731672427e-01,4.9801335010e-01,4.9689344822e-01,4.9619356339e-01,4.9580522614e-01,4.9542299945e-01
21.800000,5.0453118719e-01,5.0431909828e-01,5.0384835415e-01,5.0321217392e-01,5.0160743184e-01,5.0271674019e-01,5.0298439371e-01,5.0062060937e-01,5.0143521906e-01,5.0065861362e-01,4.9933571957e-01,4.9853154352e-01,4.9937998081e-01,4.9699587680e-01,4.9723432550e-01,4.9838278831e-01,4.9678243266e-01,4.9618133100e-01,4.9574007695e-01,4.9550210354e-01
21.850000,5.0444702035e-01,5.0438105050e-01,5.0382461368e-01,5.0332085708e-01,5.0129866996e-01,5.0279959531e-01,5.0289026513e-01,5.0068201094e-01,5.0149128435e-01,5.0070377018e-01,4.9928325176e-01,4.9848393730e-01,4.9932171965e-01,4.9709051179e-01,4.9715069335e-01,4.9868794197e-01,4.9667000779e-01,4.9620588928e-01,4.9568410710e-01,4.9558280253e-01
21.900000,5.0436040986e-01,5.0442716949e-01,5.0377766107e-01,5.0341881662e-01,5.0106445568e-01,5.0288896224e-01,5.0277652594e-01,5.0073279896e-01,5.0151949005e-01,5.0073841612e-01,4.9924204190e-01,4.9846427560e-01,4.9927178664e-01,4.9720480133e-01,4.9706145286e-01,4.9891987567e-01,4.9656807085e-01,4.9625297612e-01,4.9564376178e-01,4.9566625121e-01
21.950000,5.0426944576e-01,5.0445066076e-01,5.0372540563e-01,5.0349776030e-01,5.0090640484e-01,5.0298723523e-01,5.0263809980e-01,5.0076376294e-01,5.0152240965e-01,5.0076637188e-01,4.9920855156e-01,4.9846967051e-01,4.9923930380e-01,4.9734383208e-01,4.9696427492e-01,4.9907696150e-01,4.9648520015e-01,4.9630456040e-01,4.9562561394e-01,4.9575447436e-01
22.000000,5.0417178633e-01,5.0444538284e-01,5.0368665147e-01,5.0355383249e-01,5.0082008476e-01,5.0309322516e-01,5.0247232995e-01,5.0076933610e-01,5.0150401713e-01,5.0078986309e-01,4.9918074614e-01,4.9849579287e-01,4.9922996436e-01,4.9751029787e-01,4.9686034895e-01,4.9916349895e-01,4.9642559068e-01,4.9634177711e-01,4.9563556054e-01,4.9584991321e-01
22.050000,5.0406517201e-01,5.0440669569e-01,5.0367804123e-01,5.0358784235e-01,5.0079705113e-01,5.0320139487e-01,5.0227904900e-01,5.0074849368e-01,5.0146910178e-01,5.0080885764e-01,4.9915876773e-01,4.9853746154e-01,4.9924512469e-01,4.9770444056e-01,4.9675513045e-01,4.9918768816e-01,4.9638878002e-01,4.9634801216e-01,4.9567799208e-01,4.9595490324e-01
22.100000,5.0394791954e-01,5.0433220952e-01,5.0371139253e-01,5.0360464818e-01,5.0082707623e-01,5.0330200312e-01,5.0206044941e-01,5.0070482093e-01,5.0142264979e-01,5.0082124597e-01,4.9914476722e-01,4.9858928725e-01,4.9928170096e-01,4.9792417565e-01,4.9665818861e-01,4.9915942927e-01,4.9637021346e-01,4.9631158434e-01,4.9575506520e-01,4.9607117280e-01
22.150000,5.0381931317e-01,5.0422230506e-01,5.0379190721e-01,5.0361182621e-01,5.0090013039e-01,5.0338212353e-01,5.0182085357e-01,5.0064575273e-01,5.0136928945e-01,5.0082369084e-01,4.9914206535e-01,4.9864627052e-01,4.9933287588e-01,4.9816530232e-01,4.9658219076e-01,4.9908838255e-01,4.9636252961e-01,4.9622753905e-01,4.9586620464e-01,4.9619944718e-01
22.200000,5.0367983188e-01,5.0408032369e-01,5.0391756076e-01,5.0361789998e-01,5.0100779909e-01,5.0342731122e-01,5.0156642882e-01,5.0058119062e-01,5.0131288231e-01,5.0081277582e-01,4.9915401105e-01,4.9870426200e-01,4.9938941863e-01,4.9842175612e-01,4.9654125183e-01,4.9898260079e-01,4.9635729947e-01,4.9609824264e-01,4.9600793346e-01,4.9633921982e-01
22.250000,5.0353118514e-01,5.0391237600e-01,5.0407973777e-01,5.0363049345e-01,5.0114398423e-01,5.0342356962e-01,5.0130483372e-01,5.0052183284e-01,5.0125631561e-01,5.0078604149e-01,4.9918294852e-01,4.9876021845e-01,4.9944129149e-01,4.9868592612e-01,4.9654899517e-01,4.9884787822e-01,4.9634686139e-01,4.9593271136e-01,4.9617408072e-01,4.9648871870e-01
22.300000,5.0337616679e-01,5.0372678241e-01,5.0426492426e-01,5.0365477514e-01,5.0130490687e-01,5.0335924924e-01,5.0104475061e-01,5.0047757217e-01,5.0120151173e-01,5.0074260867e-01,4.9922959535e-01,4.9881222779e-01,4.9947919476e-01,4.9894909129e-01,4.9661668887e-01,4.9868779142e-01,4.9632588554e-01,4.9574486781e-01,4.9635635132e-01,4.9664505797e-01
22.350000,5.0321836961e-01,5.0353322642e-01,5.0445706048e-01,5.0369248170e-01,5.0148856146e-01,5.0322658045e-01,5.0079527585e-01,5.0045623691e-01,5.0114962008e-01,5.0068328591e-01,4.9929293752e-01,4.9885933005e-01,4.9949577939e-01,4.9920201394e-01,4.9675175081e-01,4.9850427645e-01,4.9629237557e-01,4.9555112878e-01,4.9654517716e-01,4.9680453146e-01
22.400000,5.0306182406e-01,5.0334175317e-01,5.0464004678e-01,5.0374167032e-01,5.0169384637e-01,5.0302266883e-01,5.0056519644e-01,5.0046281392e-01,5.0110130132e-01,5.0061024210e-01,4.9937056278e-01,4.9890122153e-01,4.9948639120e-01,4.9943566724e-01,4.9695678775e-01,4.9829851328e-01,4.9624795068e-01,4.9536784237e-01,4.9673071642e-01,4.9696298345e-01
22.450000,5.0291063049e-01,5.0316177096e-01,5.0479990347e-01,5.0379718807e-01,5.0191960930e-01,5.0274991856e-01,5.0036224962e-01,5.0049915486e-01,5.0105698515e-01,5.0052645015e-01,4.9945922702e-01,4.9893796325e-01,4.9944934736e-01,4.9964200073e-01,4.9722919864e-01,4.9807187651e-01,4.9619741176e-01,4.9520908431e-01,4.9690384376e-01,4.9711618604e-01
22.500000,5.0276864446e-01,5.0300120442e-01,5.0492620725e-01,5.0385170203e-01,5.0216381132e-01,5.0241595332e-01,5.0019250200e-01,5.0056407032e-01,5.0101697973e-01,5.0043511692e-01,4.9955543829e-01,4.9896982204e-01,4.9938584107e-01,4.9981460293e-01,4.9756126924e-01,4.9782674817e-01,4.9614774148e-01,4.9508519969e-01,4.9705698300e-01,4.9726016230e-01
22.550000,5.0263925321e-01,5.0286590832e-01,5.0501262656e-01,5.0389703879e-01,5.0242295131e-01,5.0203315259e-01,5.0005996939e-01,5.0065368233e-01,5.0098137550e-01,5.0033925817e-01,4.9965589806e-01,4.9899730981e-01,4.9929960308e-01,4.9994913123e-01,4.9794063989e-01,4.9756705242e-01,4.9610678636e-01,4.9500227280e-01,4.9718467389e-01,4.9739141629e-01
22.600000,5.0252525411e-01,5.0275939162e-01,5.0505660301e-01,5.0392555243e-01,5.0269182074e-01,5.0161791233e-01,4.9996653081e-01,5.0076192764e-01,5.0094977924e-01,5.0024147951e-01,4.9975773722e-01,4.9902139421e-01,4.9919642378e-01,5.0004344582e-01,4.9835103991e-01,4.9729844597e-01,4.9608190226e-01,4.9496247702e-01,4.9728382363e-01,4.9750705872e-01
22.650000,5.0242882052e-01,5.0268283966e-01,5.0505841930e-01,5.0393127456e-01,5.0296359230e-01,5.0118969370e-01,4.9991209980e-01,5.0088115664e-01,5.0092100797e-01,5.0014393432e-01,4.9985857466e-01,4.9904375817e-01,4.9908358554e-01,5.0009747524e-01,4.9877322974e-01,4.9702816651e-01,4.9607881276e-01,4.9496505871e-01,4.9735365676e-01,4.9760484315e-01
22.700000,5.0235152214e-01,5.0263537312e-01,5.0502000780e-01,5.0391068174e-01,5.0323019116e-01,5.0076987384e-01,4.9989494698e-01,5.0100281938e-01,5.0089291782e-01,5.0004837521e-01,4.9995648145e-01,4.9906693727e-01,4.9896920683e-01,5.0011291326e-01,4.9918614195e-01,4.9676459807e-01,4.9610084889e-01,4.9500759120e-01,4.9739542595e-01,4.9768314594e-01
22.750000,5.0229436143e-01,5.0261445689e-01,5.0494386486e-01,5.0386301846e-01,5.0348286130e-01,5.0038038929e-01,4.9991205124e-01,5.0111824311e-01,5.0086251220e-01,4.9995620474e-01,5.0004994418e-01,4.9909419232e-01,4.9886148939e-01,5.0009286681e-01,4.9956823427e-01,4.9651664924e-01,4.9614863472e-01,4.9508712313e-01,4.9741197330e-01,4.9774092909e-01
22.800000,5.0225779332e-01,5.0261637196e-01,5.0483234781e-01,5.0379020885e-01,5.0371282496e-01,5.0004218014e-01,4.9995939757e-01,5.0121947629e-01,5.0082637328e-01,4.9986845902e-01,5.0013789260e-01,4.9912907221e-01,4.9876789230e-01,5.0004153841e-01,4.9989904571e-01,4.9629305409e-01,4.9622018608e-01,4.9520093414e-01,4.9740723173e-01,4.9777771952e-01
22.850000,5.0224171136e-01,5.0263668288e-01,5.0468747798e-01,5.0369645609e-01,5.0391194318e-01,4.9977349870e-01,5.0003220896e-01,5.0130012124e-01,5.0078133092e-01,4.9978570493e-01,5.0021980881e-01,4.9917474998e-01,4.9869431472e-01,4.9996396086e-01,5.0016088634e-01,4.9610169453e-01,4.9631132168e-01,4.9534676782e-01,4.9738573706e-01,4.9779362198e-01
22.900000,5.0224540279e-01,5.0267066157e-01,5.0451120294e-01,5.0358765374e-01,5.0407331280e-01,4.9958821958e-01,5.0012515825e-01,5.0135603514e-01,5.0072518129e-01,4.9970787787e-01,5.0029588848e-01,4.9923331676e-01,4.9864441360e-01,4.9986574623e-01,5.0034051504e-01,4.9594901224e-01,4.9641625939e-01,4.9552258570e-01,4.9735219323e-01,4.9778936336e-01
22.950000,5.0226749246e-01,5.0271365269e-01,5.0430593679e-01,5.0347072173e-01,5.0419176842e-01,4.9949435161e-01,5.0023261912e-01,5.0138577886e-01,5.0065723600e-01,4.9963411529e-01,5.0036719757e-01,4.9930524874e-01,4.9861918300e-01,4.9975279936e-01,5.0043059505e-01,4.9583954213e-01,4.9652828175e-01,4.9572602391e-01,4.9731110702e-01,4.9776634848e-01
23.000000,5.0230590573e-01,5.0276138001e-01,5.0407513527e-01,5.0335294531e-01,5.0426427976e-01,4.9949298247e-01,5.0034897942e-01,5.0139074133e-01,5.0057853585e-01,4.9956264353e-01,5.0043576686e-01,4.9938921021e-01,4.9861686884e-01,4.9963098056e-01,5.0043069080e-01,4.9577557392e-01,4.9664039033e-01,4.9595379904e-01,4.9726649389e-01,4.9772669689e-01
23.050000,5.0235788024e-01,5.0281019428e-01,5.0382368469e-01,5.0324135576e-01,5.0429023504e-01,4.9957787116e-01,5.0046897794e-01,5.0137494288e-01,5.0049167852e-01,4.9949075980e-01,5.0050458474e-01,4.9948224184e-01,4.9863321228e-01,4.9950576079e-01,5.0034759264e-01,4.9575694507e-01,4.9674591013e-01,4.9620128862e-01,4.9722165317e-01,4.9767323042e-01
23.100000,5.0242004746e-01,5.0285725625e-01,5.0355797212e-01,5.0314216325e-01,5.0427158139e-01,4.9973583995e-01,5.0058797651e-01,5.0134458131e-01,5.0040034055e-01,4.9941493057e-01,5.0057747072e-01,4.9958025477e-01,4.9866194830e-01,4.9938195631e-01,5.0019482870e-01,4.9578098565e-01,4.9683903504e-01,4.9646242379e-01,4.9717901676e-01,4.9760939058e-01
23.150000,5.0248858875e-01,5.0290063985e-01,5.0328562394e-01,5.0306024178e-01,5.0421276967e-01,4.9994801471e-01,5.0070207412e-01,5.0130739991e-01,5.0030867238e-01,4.9933101685e-01,5.0065882318e-01,4.9967865440e-01,4.9869546843e-01,4.9926362930e-01,4.9999133364e-01,4.9584265792e-01,4.9691531681e-01,4.9672991147e-01,4.9714008240e-01,4.9753908049e-01
23.200000,5.0255945366e-01,5.0293933808e-01,5.0301500635e-01,5.0299867586e-01,5.0412044419e-01,5.0019183547e-01,5.0080801636e-01,5.0127192352e-01,5.0022077451e-01,4.9923463853e-01,5.0075323308e-01,4.9977288885e-01,4.9872559028e-01,4.9915419135e-01,4.9975937498e-01,4.9593493961e-01,4.9697209032e-01,4.9699569642e-01,4.9710544480e-01,4.9746644378e-01
23.250000,5.0262861445e-01,5.0297316034e-01,5.0275464323e-01,5.0295839970e-01,5.0400284424e-01,5.0044362563e-01,5.0090293115e-01,5.0124656195e-01,5.0014041533e-01,4.9912169275e-01,5.0086495117e-01,4.9985876313e-01,4.9874442774e-01,4.9905666968e-01,4.9952196888e-01,4.9604947466e-01,4.9700880613e-01,4.9725151130e-01,4.9707493201e-01,4.9739560655e-01
23.300000,5.0269232375e-01,5.0300252401e-01,5.0251270722e-01,5.0293798497e-01,5.0386894289e-01,5.0068138892e-01,5.0098399595e-01,5.0123856833e-01,5.0007104137e-01,4.9898902513e-01,5.0099721058e-01,4.9993246635e-01,4.9874537498e-01,4.9897402628e-01,4.9930012816e-01,4.9617745770e-01,4.9702721541e-01,4.9748936213e-01,4.9704784046e-01,4.9733041541e-01
23.350000,5.0274734365e-01,5.0302816150e-01,5.0229668832e-01,5.0293364950e-01,5.0372742411e-01,5.0088742097e-01,5.0104817745e-01,5.0125289477e-01,5.0001600054e-01,4.9883520939e-01,5.0115145237e-01,4.9999038278e-01,4.9872416980e-01,4.9890939130e-01,4.9911035419e-01,4.9631064721e-01,4.9703133545e-01,4.9770184773e-01,4.9702324549e-01,4.9727420349e-01
23.400000,5.0279112280e-01,5.0305078042e-01,5.0211326269e-01,5.0293955729e-01,5.0358566292e-01,5.0105030192e-01,5.0109216782e-01,5.0129109694e-01,4.9997879805e-01,4.9866131219e-01,5.0132657012e-01,5.0002886408e-01,4.9867989885e-01,4.9886609513e-01,4.9896279116e-01,4.9644234216e-01,4.9702712654e-01,4.9788229245e-01,4.9700034834e-01,4.9722960813e-01
23.450000,5.0282191041e-01,5.0307072602e-01,5.0196830417e-01,5.0294845066e-01,5.0344890108e-01,5.0116589882e-01,5.0111257728e-01,5.0135054520e-01,4.9996317551e-01,4.9847146650e-01,5.0151835358e-01,5.0004416008e-01,4.9861570368e-01,4.9884745088e-01,4.9886038735e-01,4.9656813477e-01,4.9702184153e-01,4.9802475027e-01,4.9697881085e-01,4.9719845135e-01
23.500000,5.0283880879e-01,5.0308769849e-01,5.0186692840e-01,5.0295259595e-01,5.0331978794e-01,5.0123716005e-01,5.0110635662e-01,5.0142423170e-01,4.9997286733e-01,4.9827304936e-01,5.0171933043e-01,5.0003265232e-01,4.9853891340e-01,4.9885632349e-01,4.9879925010e-01,4.9668627960e-01,4.9702306953e-01,4.9812398849e-01,4.9695902619e-01,4.9718168182e-01
